ID,Text,Comment
Calloatti.Grid.ClearMarkersDescription,"Use this tool to delete individual Markers. Click on a Marker to delete it.",
Calloatti.Grid.ClearMarkersTitle,Clear Markers,
Calloatti.Grid.ClearRulersDescription,"Use this tool to delete individual Rulers. Click on a Ruler to delete it.",
Calloatti.Grid.ClearRulersTitle,Clear Rulers,
Calloatti.Grid.DeleteAllMarkersDescription,"Utilisez cet outil pour supprimer tous les marqueurs placés sur la carte.",
Calloatti.Grid.DeleteAllRulersDescription,"Utilisez cet outil pour supprimer toutes les règles placées sur la carte.",
Calloatti.Grid.DeleteAllRulersTitle,"Supprimer toutes les règles",
Calloatti.Grid.DeleteAllMarkersTitle,"Supprimer tous les marqueurs",
Calloatti.Grid.DeleteAllWaterDescription,"Utilisez cet outil pour effacer toutes les zones du planificateur d'eau placées sur la carte.",
Calloatti.Grid.DeleteAllWaterTitle,"Supprimer toutes les zones du planificateur d'eau",
Calloatti.Grid.KeyBind.Toggle.Grid,"Activer/désactiver la grille de terrain",
Calloatti.Grid.KeyBind.Toggle.Grid.Buildings," Activer/désactiver la grille des bâtiments",
Calloatti.Grid.KeyBind.Toggle.Markers,"Activer/désactiver les marqueurs",
Calloatti.Grid.KeyBind.Toggle.Rulers,"Activer/désactiver les règles",
Calloatti.Grid.KeyBind.Toggle.Topo,"Activer/désactiver la grille topographique",
Calloatti.Grid.KeyBindingGroup,"Grille",
Calloatti.Grid.MarkerToolDescription,"Utilisez cet outil pour ajouter des marqueurs sur la carte. Maj-clic sur un marqueur pour le supprimer. Clic sur un marqueur pour changer sa couleur.",
Calloatti.Grid.MarkerToolTitle,"Ajouter un marqueur",
Calloatti.Grid.Markers.NotificationOff,"Marqueurs : DÉSACTIVÉ",
Calloatti.Grid.Markers.NotificationOn,"Marqueurs : ACTIVÉ",
Calloatti.Grid.RulerCircleToolDescription,"Use this tool to add circle Rulers. Click a block to place the center, then click to set the radius.",
Calloatti.Grid.RulerCircleToolTitle,Add Circle Rulers,
Calloatti.Grid.RulerToolDescription,"Utilisez cet outil pour ajouter/modifier des règles. Cliquez sur un bloc, sélectionnez l'orientation en déplaçant la souris, cliquez à l'extérieur/à l'intérieur de l'aperçu de la règle pour l'ajouter. Ctrl-clic sur un bloc de règle ajoute un espace, Ctrl-clic augmente l'espace, Ctrl-clic sur un bloc rouge réinitialise la règle.",
Calloatti.Grid.RulerToolTitle,"Ajouter et modifier des règles",
Calloatti.Grid.Rulers.NotificationOff,"Règles : DÉSACTIVÉ",
Calloatti.Grid.Rulers.NotificationOn,"Règles : ACTIVÉ",
Calloatti.Grid.RulersHidden,"Règles masquées",
Calloatti.Grid.RulersShown,"Règles visibles",
Calloatti.Grid.ToolGroup.Name,"Outils de grille",
Calloatti.Grid.TopoData.NotificationOff,"Données topographiques : DÉSACTIVÉ",
Calloatti.Grid.TopoData.NotificationOn,"Données topographiques : ACTIVÉ",
Calloatti.Grid.ClearWaterToolDescription,"Utilisez cet outil pour effacer les zones du planificateur d'eau.",
Calloatti.Grid.ClearWaterToolTitle,"Effacer les zones du planificateur d'eau",
Calloatti.Grid.WaterLowerToolDescription,"Utilisez cet outil pour baisser le niveau d'eau dans les zones du planificateur d'eau",
Calloatti.Grid.WaterLowerToolTitle,"Baisser les zones du planificateur d'eau",
Calloatti.Grid.WaterPlannerToolDescription,"Utilisez cet outil pour ajouter des zones du planificateur d'eau.",
Calloatti.Grid.WaterPlannerToolTitle,"Ajouter des zones du planificateur d'eau",
Calloatti.Grid.WaterRiseToolDescription,"Utilisez cet outil pour augmenter le niveau d'eau dans les zones du planificateur d'eau",
Calloatti.Grid.WaterRiseToolTitle,"Augmenter les zones du planificateur d'eau",
