ID,Text,Comment
Calloatti.Grid.ClearMarkersDescription,Use esta herramienta para eliminar marcadores individuales. Haga clic en un marcador para eliminarlo.,
Calloatti.Grid.ClearMarkersTitle,Borrar marcadores,
Calloatti.Grid.ClearRulersDescription,Use esta herramienta para eliminar reglas individuales. Haga clic en una regla para eliminarla.,
Calloatti.Grid.ClearRulersTitle,Borrar reglas,
Calloatti.Grid.ClearWaterToolDescription,Use esta herramienta para limpiar áreas del Planificador de Agua.,
Calloatti.Grid.ClearWaterToolTitle,Limpiar áreas del Planificador de Agua,
Calloatti.Grid.Connectors.NotificationOff,Mechanical Connectors: OFF,
Calloatti.Grid.Connectors.NotificationOn,Mechanical Connectors: ON,
Calloatti.Grid.Connectors.NotificationPreview,Mechanical Connectors: Preview only,
Calloatti.Grid.DeleteAllMarkersDescription,Use esta herramienta para eliminar todos los marcadores colocados en el mapa.,
Calloatti.Grid.DeleteAllMarkersTitle,Eliminar todos los marcadores,
Calloatti.Grid.DeleteAllRulersDescription,Use esta herramienta para eliminar todas las reglas colocadas en el mapa.,
Calloatti.Grid.DeleteAllRulersTitle,Eliminar todas las reglas,
Calloatti.Grid.DeleteAllWaterDescription,Use esta herramienta para limpiar todas las áreas del Planificador de Agua colocadas en el mapa.,
Calloatti.Grid.DeleteAllWaterTitle,Eliminar todas las áreas del Planificador de Agua,
Calloatti.Grid.EvapData.NotificationOff,Datos de evaporación: DESACTIVADO,
Calloatti.Grid.EvapData.NotificationOn,Datos de evaporación: ACTIVADO,
Calloatti.Grid.KeyBind.Toggle.Connectors,Alternar conectores mecánicos,
Calloatti.Grid.KeyBind.Toggle.Evap,Alternar datos de evaporación,
Calloatti.Grid.KeyBind.Toggle.Grid,Alternar cuadrícula de terreno,
Calloatti.Grid.KeyBind.Toggle.Grid.Buildings,Alternar cuadrícula de edificios,
Calloatti.Grid.KeyBind.Toggle.Markers,Alternar marcadores,
Calloatti.Grid.KeyBind.Toggle.Rulers,Alternar reglas,
Calloatti.Grid.KeyBind.Toggle.Topo,Alternar cuadrícula topográfica,
Calloatti.Grid.KeyBindingGroup,Cuadrícula,
Calloatti.Grid.Markers.NotificationOff,Marcadores: DESACTIVADO,
Calloatti.Grid.Markers.NotificationOn,Marcadores: ACTIVADO,
Calloatti.Grid.MarkerToolDescription,Use esta herramienta para añadir marcadores al mapa. Mayús-clic sobre un marcador lo elimina. Clic sobre un marcador cambia su color.,
Calloatti.Grid.MarkerToolTitle,Añadir marcador,
Calloatti.Grid.RulerCircleToolDescription,"Use esta herramienta para añadir reglas circulares. Haga clic en un bloque para colocar el centro y, a continuación, haga clic para fijar el radio.",
Calloatti.Grid.RulerCircleToolTitle,Añadir reglas circulares,
Calloatti.Grid.Rulers.NotificationOff,Reglas: DESACTIVADO,
Calloatti.Grid.Rulers.NotificationOn,Reglas: ACTIVADO,
Calloatti.Grid.RulersHidden,Reglas ocultas,
Calloatti.Grid.RulersShown,Reglas visibles,
Calloatti.Grid.RulerToolDescription,"Use esta herramienta para añadir/editar reglas. Haga clic en un bloque, seleccione la orientación moviendo el ratón, haga clic fuera/dentro de la vista previa de la regla para añadirla. Ctrl-clic en un bloque de regla añade un espacio, Ctrl-clic aumenta el espacio, Ctrl-clic en bloque rojo restablece la regla.",
Calloatti.Grid.RulerToolTitle,Añadir y editar reglas,
Calloatti.Grid.ToolGroup.Name,Herramientas de cuadrícula,
Calloatti.Grid.TopoData.NotificationOff,Datos topográficos: DESACTIVADO,
Calloatti.Grid.TopoData.NotificationOn,Datos topográficos: ACTIVADO,
Calloatti.Grid.WaterLowerToolDescription,Use esta herramienta para bajar el nivel del agua en áreas del Planificador de Agua,
Calloatti.Grid.WaterLowerToolTitle,Bajar áreas del Planificador de Agua,
Calloatti.Grid.WaterPlannerToolDescription,Use esta herramienta para añadir áreas del Planificador de Agua.,
Calloatti.Grid.WaterPlannerToolTitle,Añadir áreas del Planificador de Agua,
Calloatti.Grid.WaterRiseToolDescription,Use esta herramienta para elevar el nivel del agua en áreas del Planificador de Agua,
Calloatti.Grid.WaterRiseToolTitle,Elevar áreas del Planificador de Agua,
